Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-29 15:35:00-05:00,4818.75,4820.5,4818.75,4820.0,4820.0,6989
2023-12-29 15:40:00-05:00,4820.0,4821.5,4817.0,4817.0,4817.0,10822
2023-12-29 15:45:00-05:00,4817.0,4819.0,4815.5,4816.0,4816.0,10411
2023-12-29 15:50:00-05:00,4815.75,4820.5,4811.25,4811.75,4811.75,39961
2023-12-29 15:55:00-05:00,4811.5,4822.75,4809.0,4819.0,4819.0,136014
2023-12-29 16:00:00-05:00,4819.0,4820.0,4814.0,4814.75,4814.75,33667
2023-12-29 16:05:00-05:00,4815.0,4815.5,4813.75,4814.25,4814.25,7030
2023-12-29 16:10:00-05:00,4814.25,4814.5,4813.0,4813.5,4813.5,5653
2023-12-29 16:15:00-05:00,4813.5,4814.75,4813.25,4813.5,4813.5,2809
2023-12-29 16:20:00-05:00,4813.5,4814.5,4813.0,4814.25,4814.25,1311
2023-12-29 16:25:00-05:00,4814.25,4814.5,4813.25,4814.25,4814.25,1224
2023-12-29 16:30:00-05:00,4814.0,4815.0,4814.0,4814.25,4814.25,1032
2023-12-29 16:35:00-05:00,4814.5,4814.5,4814.0,4814.0,4814.0,493
2023-12-29 16:40:00-05:00,4814.25,4814.5,4813.5,4814.25,4814.25,666
2023-12-29 16:45:00-05:00,4814.25,4814.5,4813.5,4814.25,4814.25,784
2023-12-29 16:50:00-05:00,4814.25,4814.5,4814.0,4814.25,4814.25,827
2023-12-29 16:55:00-05:00,4814.5,4814.5,4812.25,4812.75,4812.75,8421
2024-01-02 00:00:00-05:00,4820.75,4820.75,4820.75,4820.75,4820.75,379
2024-01-02 00:05:00-05:00,4820.75,4821.5,4820.75,4821.5,4821.5,283
2024-01-02 00:10:00-05:00,4821.25,4823.0,4821.25,4823.0,4823.0,750
2024-01-02 00:15:00-05:00,4822.75,4823.0,4822.5,4822.5,4822.5,601
2024-01-02 00:20:00-05:00,4822.75,4822.75,4822.5,4822.5,4822.5,449
2024-01-02 00:25:00-05:00,4822.75,4823.5,4822.25,4822.25,4822.25,718
2024-01-02 00:30:00-05:00,4822.25,4822.75,4822.0,4822.5,4822.5,567
2024-01-02 00:35:00-05:00,4822.5,4822.5,4822.0,4822.0,4822.0,251
2024-01-02 00:40:00-05:00,4822.25,4822.5,4822.25,4822.25,4822.25,111
2024-01-02 00:45:00-05:00,4822.25,4822.25,4821.75,4821.75,4821.75,119
2024-01-02 00:50:00-05:00,4822.0,4822.5,4822.0,4822.5,4822.5,174
2024-01-02 00:55:00-05:00,4822.25,4822.5,4822.0,4822.25,4822.25,173
2024-01-02 01:00:00-05:00,4822.5,4822.5,4822.0,4822.25,4822.25,378
2024-01-02 01:05:00-05:00,4822.5,4822.5,4821.5,4821.75,4821.75,375
2024-01-02 01:10:00-05:00,4821.75,4822.0,4821.25,4821.25,4821.25,351
2024-01-02 01:15:00-05:00,4821.25,4821.25,4821.0,4821.25,4821.25,193
2024-01-02 01:20:00-05:00,4821.0,4821.5,4821.0,4821.5,4821.5,216
2024-01-02 01:25:00-05:00,4821.5,4821.75,4821.0,4821.25,4821.25,298
2024-01-02 01:30:00-05:00,4821.5,4821.5,4820.25,4820.25,4820.25,429
2024-01-02 01:35:00-05:00,4820.5,4820.75,4820.0,4820.25,4820.25,298
2024-01-02 01:40:00-05:00,4820.25,4821.0,4820.0,4820.75,4820.75,344
2024-01-02 01:45:00-05:00,4821.0,4821.5,4820.75,4821.5,4821.5,686
2024-01-02 01:50:00-05:00,4821.25,4821.75,4821.0,4821.0,4821.0,315
2024-01-02 01:55:00-05:00,4821.0,4821.25,4819.75,4820.0,4820.0,551
2024-01-02 02:00:00-05:00,4820.25,4821.5,4820.25,4820.5,4820.5,674
2024-01-02 02:05:00-05:00,4820.5,4821.25,4820.5,4821.25,4821.25,515
2024-01-02 02:10:00-05:00,4821.5,4823.25,4821.25,4823.0,4823.0,881
2024-01-02 02:15:00-05:00,4823.0,4823.5,4822.5,4823.25,4823.25,623
2024-01-02 02:20:00-05:00,4823.0,4823.75,4822.75,4823.75,4823.75,350
2024-01-02 02:25:00-05:00,4823.75,4824.0,4823.0,4823.5,4823.5,565
2024-01-02 02:30:00-05:00,4823.5,4823.5,4823.0,4823.25,4823.25,299
2024-01-02 02:35:00-05:00,4823.25,4823.25,4822.75,4823.0,4823.0,419
2024-01-02 02:40:00-05:00,4823.0,4823.0,4821.5,4821.75,4821.75,643
2024-01-02 02:45:00-05:00,4821.75,4822.75,4821.25,4822.25,4822.25,952
2024-01-02 02:50:00-05:00,4822.25,4822.75,4821.75,4822.0,4822.0,460
2024-01-02 02:55:00-05:00,4822.0,4823.25,4822.0,4822.25,4822.25,620
2024-01-02 03:00:00-05:00,4822.5,4826.0,4822.25,4825.75,4825.75,2671
2024-01-02 03:05:00-05:00,4826.0,4826.0,4823.75,4824.25,4824.25,1763
2024-01-02 03:10:00-05:00,4824.0,4825.0,4823.5,4824.75,4824.75,1171
2024-01-02 03:15:00-05:00,4824.75,4825.5,4824.0,4825.25,4825.25,1109
2024-01-02 03:20:00-05:00,4825.25,4826.0,4824.25,4825.5,4825.5,1423
2024-01-02 03:25:00-05:00,4825.75,4826.25,4825.25,4826.25,4826.25,1079
2024-01-02 03:30:00-05:00,4826.25,4826.75,4826.25,4826.75,4826.75,127
2024-01-02 03:40:00-05:00,4827.5,4827.75,4827.25,4827.75,4827.75,3748
2024-01-02 03:45:00-05:00,4827.5,4827.5,4825.75,4826.0,4826.0,1181
2024-01-02 03:50:00-05:00,4826.0,4826.75,4825.75,4826.75,4826.75,1280
2024-01-02 03:55:00-05:00,4826.5,4827.0,4826.25,4826.5,4826.5,1218
2024-01-02 04:00:00-05:00,4826.75,4826.75,4825.0,4825.0,4825.0,1517
2024-01-02 04:05:00-05:00,4825.0,4825.25,4824.25,4824.5,4824.5,1379
2024-01-02 04:10:00-05:00,4824.25,4824.5,4822.0,4822.75,4822.75,1868
2024-01-02 04:15:00-05:00,4822.75,4822.75,4820.75,4820.75,4820.75,1011
2024-01-02 04:20:00-05:00,4821.0,4821.0,4819.75,4819.75,4819.75,1457
2024-01-02 04:25:00-05:00,4819.75,4820.5,4819.0,4820.25,4820.25,1163
2024-01-02 04:30:00-05:00,4820.25,4820.75,4819.5,4819.75,4819.75,835
2024-01-02 04:35:00-05:00,4819.5,4819.5,4817.25,4817.25,4817.25,1618
2024-01-02 04:40:00-05:00,4817.5,4817.75,4816.25,4817.75,4817.75,1850
2024-01-02 04:45:00-05:00,4817.5,4818.0,4817.0,4817.0,4817.0,1314
2024-01-02 04:50:00-05:00,4817.0,4817.25,4815.0,4815.25,4815.25,1732
2024-01-02 04:55:00-05:00,4815.25,4817.0,4815.0,4816.5,4816.5,949
2024-01-02 05:00:00-05:00,4816.25,4817.0,4815.75,4816.0,4816.0,826
2024-01-02 05:05:00-05:00,4816.0,4817.0,4815.25,4815.5,4815.5,672
2024-01-02 05:10:00-05:00,4815.75,4816.0,4813.75,4814.25,4814.25,1319
2024-01-02 05:15:00-05:00,4814.25,4815.75,4814.25,4815.25,4815.25,1147
2024-01-02 05:20:00-05:00,4815.5,4816.75,4815.25,4815.25,4815.25,1102
2024-01-02 05:25:00-05:00,4815.0,4815.5,4813.0,4814.0,4814.0,1872
2024-01-02 05:30:00-05:00,4814.0,4814.5,4814.0,4814.5,4814.5,104
2024-01-02 05:40:00-05:00,4817.5,4817.75,4816.75,4817.25,4817.25,5397
2024-01-02 05:45:00-05:00,4817.25,4817.25,4816.5,4816.75,4816.75,1850
2024-01-02 05:50:00-05:00,4816.75,4817.0,4814.75,4815.25,4815.25,1914
2024-01-02 05:55:00-05:00,4815.5,4816.0,4812.75,4813.25,4813.25,2199
2024-01-02 06:00:00-05:00,4813.25,4813.25,4812.0,4812.25,4812.25,1813
2024-01-02 06:05:00-05:00,4812.25,4813.25,4807.75,4807.75,4807.75,3447
2024-01-02 06:10:00-05:00,4808.0,4808.75,4803.75,4804.0,4804.0,4754
2024-01-02 06:15:00-05:00,4804.0,4804.5,4796.5,4798.25,4798.25,9462
2024-01-02 06:20:00-05:00,4798.25,4800.25,4796.75,4798.0,4798.0,3769
2024-01-02 06:25:00-05:00,4798.0,4798.5,4793.25,4793.5,4793.5,4683
2024-01-02 06:30:00-05:00,4793.75,4794.0,4791.25,4791.5,4791.5,3883
2024-01-02 06:35:00-05:00,4791.5,4791.5,4786.25,4788.75,4788.75,5221
2024-01-02 06:40:00-05:00,4788.75,4789.75,4786.75,4788.75,4788.75,3802
2024-01-02 06:45:00-05:00,4788.5,4791.25,4788.5,4790.25,4790.25,2807
2024-01-02 06:50:00-05:00,4790.5,4791.25,4789.0,4790.0,4790.0,2573
2024-01-02 06:55:00-05:00,4790.0,4792.75,4789.75,4791.5,4791.5,2225
2024-01-02 07:00:00-05:00,4791.5,4791.75,4788.75,4789.25,4789.25,2148
2024-01-02 07:05:00-05:00,4789.5,4789.5,4786.0,4789.0,4789.0,3461
2024-01-02 07:10:00-05:00,4789.0,4790.5,4788.25,4790.0,4790.0,2774
2024-01-02 07:15:00-05:00,4790.0,4790.25,4786.0,4786.25,4786.25,1685
2024-01-02 07:20:00-05:00,4786.5,4789.25,4786.0,4788.25,4788.25,1683
2024-01-02 07:25:00-05:00,4788.25,4789.25,4787.25,4787.75,4787.75,1813
2024-01-02 07:30:00-05:00,4787.75,4788.25,4786.75,4788.0,4788.0,1329
2024-01-02 07:35:00-05:00,4787.75,4787.75,4785.0,4786.0,4786.0,1825
2024-01-02 07:40:00-05:00,4786.0,4786.75,4784.75,4785.25,4785.25,1898
2024-01-02 07:45:00-05:00,4785.0,4786.25,4784.25,4784.5,4784.5,1461
2024-01-02 07:50:00-05:00,4784.5,4784.75,4781.25,4782.0,4782.0,6803
2024-01-02 07:55:00-05:00,4781.75,4782.0,4778.25,4779.0,4779.0,5096
2024-01-02 08:00:00-05:00,4779.0,4781.75,4777.75,4781.5,4781.5,4690
2024-01-02 08:05:00-05:00,4781.25,4782.25,4780.0,4781.25,4781.25,2410
2024-01-02 08:10:00-05:00,4781.25,4781.25,4778.25,4778.5,4778.5,3618
2024-01-02 08:15:00-05:00,4778.5,4780.0,4778.0,4779.5,4779.5,2251
2024-01-02 08:20:00-05:00,4779.75,4780.5,4778.25,4779.75,4779.75,3749
2024-01-02 08:25:00-05:00,4779.5,4781.75,4779.0,4779.75,4779.75,3847
2024-01-02 08:30:00-05:00,4779.75,4785.0,4778.0,4784.75,4784.75,6041
2024-01-02 08:35:00-05:00,4784.75,4785.25,4780.5,4782.25,4782.25,4756
2024-01-02 08:40:00-05:00,4782.5,4783.5,4782.0,4782.75,4782.75,3109
2024-01-02 08:45:00-05:00,4782.75,4782.75,4780.5,4781.5,4781.5,2925
2024-01-02 08:50:00-05:00,4781.25,4781.75,4780.0,4781.75,4781.75,2253
2024-01-02 08:55:00-05:00,4781.5,4783.25,4781.5,4782.75,4782.75,3407
2024-01-02 09:00:00-05:00,4782.5,4784.25,4777.25,4777.5,4777.5,9440
2024-01-02 09:05:00-05:00,4777.5,4784.0,4777.5,4783.5,4783.5,7283
2024-01-02 09:10:00-05:00,4783.75,4785.0,4782.0,4784.5,4784.5,6357
2024-01-02 09:15:00-05:00,4784.25,4785.0,4784.0,4784.75,4784.75,7030
2024-01-02 09:20:00-05:00,4784.75,4787.0,4784.0,4786.0,4786.0,6271
2024-01-02 09:25:00-05:00,4786.0,4786.0,4782.75,4783.5,4783.5,10339
2024-01-02 09:30:00-05:00,4783.75,4789.75,4782.25,4788.25,4788.25,56011
2024-01-02 09:35:00-05:00,4788.5,4789.0,4779.75,4780.0,4780.0,42975
2024-01-02 09:40:00-05:00,4780.25,4782.25,4778.0,4778.75,4778.75,30291
2024-01-02 09:45:00-05:00,4778.75,4781.75,4774.25,4774.25,4774.25,30603
2024-01-02 09:50:00-05:00,4774.5,4780.0,4774.0,4774.5,4774.5,29612
2024-01-02 09:55:00-05:00,4774.5,4783.25,4774.25,4783.25,4783.25,25773
2024-01-02 10:00:00-05:00,4783.0,4787.75,4781.75,4786.25,4786.25,26928
2024-01-02 10:05:00-05:00,4786.0,4786.25,4780.5,4783.5,4783.5,22134
2024-01-02 10:10:00-05:00,4783.75,4785.5,4780.5,4781.75,4781.75,20168
2024-01-02 10:15:00-05:00,4781.75,4783.5,4780.0,4781.0,4781.0,18137
2024-01-02 10:20:00-05:00,4781.25,4785.0,4780.75,4782.75,4782.75,14745
2024-01-02 10:25:00-05:00,4783.0,4784.0,4776.5,4778.0,4778.0,19701
2024-01-02 10:30:00-05:00,4778.0,4778.25,4774.5,4775.5,4775.5,15781
2024-01-02 10:35:00-05:00,4775.5,4776.0,4773.25,4775.5,4775.5,18437
2024-01-02 10:40:00-05:00,4775.5,4780.0,4775.0,4779.25,4779.25,15427
2024-01-02 10:45:00-05:00,4779.0,4781.0,4776.25,4777.0,4777.0,13849
2024-01-02 10:50:00-05:00,4777.25,4779.25,4776.25,4777.25,4777.25,13134
2024-01-02 10:55:00-05:00,4777.25,4778.25,4775.0,4777.25,4777.25,10128
2024-01-02 11:00:00-05:00,4777.25,4782.0,4776.5,4781.5,4781.5,14970
2024-01-02 11:05:00-05:00,4781.25,4782.25,4778.25,4782.25,4782.25,10600
2024-01-02 11:10:00-05:00,4784.5,4785.0,4780.0,4781.0,4781.0,16644
2024-01-02 11:15:00-05:00,4783.0,4784.25,4781.0,4782.75,4782.75,15957
2024-01-02 11:20:00-05:00,4782.75,4783.75,4780.25,4781.5,4781.5,10948
2024-01-02 11:25:00-05:00,4781.5,4784.0,4780.75,4784.0,4784.0,10275
2024-01-02 11:30:00-05:00,4784.0,4787.0,4783.0,4786.5,4786.5,13428
2024-01-02 11:35:00-05:00,4786.5,4787.0,4784.5,4784.75,4784.75,9956
2024-01-02 11:40:00-05:00,4784.75,4787.25,4784.25,4787.25,4787.25,7372
2024-01-02 11:45:00-05:00,4787.0,4792.25,4786.5,4791.75,4791.75,18530
2024-01-02 11:50:00-05:00,4791.75,4792.25,4789.25,4791.0,4791.0,10507
2024-01-02 11:55:00-05:00,4791.0,4794.0,4790.75,4792.5,4792.5,9751
2024-01-02 12:00:00-05:00,4792.75,4794.5,4792.25,4792.75,4792.75,10074
2024-01-02 12:05:00-05:00,4793.0,4793.5,4791.75,4792.5,4792.5,10524
2024-01-02 12:10:00-05:00,4792.5,4794.5,4792.0,4793.25,4793.25,8376
2024-01-02 12:15:00-05:00,4793.25,4793.25,4788.25,4791.0,4791.0,17172
2024-01-02 12:20:00-05:00,4791.0,4793.25,4789.75,4791.0,4791.0,10549
2024-01-02 12:25:00-05:00,4791.0,4792.5,4789.75,4790.75,4790.75,8306
2024-01-02 12:30:00-05:00,4790.75,4793.0,4790.0,4793.0,4793.0,7789
2024-01-02 12:35:00-05:00,4793.0,4796.0,4792.75,4795.75,4795.75,9297
2024-01-02 12:40:00-05:00,4796.0,4797.5,4795.25,4796.0,4796.0,9373
2024-01-02 12:45:00-05:00,4795.75,4795.75,4789.5,4791.5,4791.5,10306
2024-01-02 12:50:00-05:00,4791.5,4791.5,4788.0,4789.25,4789.25,11748
2024-01-02 12:55:00-05:00,4789.5,4789.75,4786.5,4787.0,4787.0,10356
2024-01-02 13:00:00-05:00,4787.25,4787.25,4784.75,4785.75,4785.75,11516
2024-01-02 13:05:00-05:00,4785.75,4787.25,4783.5,4784.5,4784.5,11143
2024-01-02 13:10:00-05:00,4784.5,4787.75,4783.5,4786.75,4786.75,10410
2024-01-02 13:15:00-05:00,4786.75,4788.75,4785.5,4787.75,4787.75,8303
2024-01-02 13:20:00-05:00,4787.75,4789.25,4785.75,4788.5,4788.5,7048
2024-01-02 13:25:00-05:00,4788.25,4790.5,4787.25,4787.25,4787.25,9326
2024-01-02 13:30:00-05:00,4787.25,4789.25,4785.5,4788.75,4788.75,8622
2024-01-02 13:35:00-05:00,4788.25,4790.0,4788.0,4789.5,4789.5,6727
2024-01-02 13:40:00-05:00,4789.25,4790.25,4787.5,4788.25,4788.25,8418
2024-01-02 13:45:00-05:00,4788.25,4790.5,4787.0,4787.75,4787.75,8085
2024-01-02 13:50:00-05:00,4787.5,4787.75,4784.0,4784.25,4784.25,10646
2024-01-02 13:55:00-05:00,4784.25,4785.0,4780.75,4782.0,4782.0,14348
2024-01-02 14:00:00-05:00,4782.0,4783.25,4779.0,4779.25,4779.25,13226
2024-01-02 14:05:00-05:00,4779.5,4780.25,4776.0,4778.25,4778.25,15304
2024-01-02 14:10:00-05:00,4778.0,4781.5,4777.5,4779.5,4779.5,11285
2024-01-02 14:15:00-05:00,4779.5,4779.75,4777.5,4778.0,4778.0,6645
2024-01-02 14:20:00-05:00,4778.0,4779.25,4776.75,4777.25,4777.25,5380
2024-01-02 14:25:00-05:00,4777.25,4780.25,4776.75,4779.5,4779.5,7527
2024-01-02 14:30:00-05:00,4779.25,4781.25,4777.25,4778.0,4778.0,11009
2024-01-02 14:35:00-05:00,4778.0,4778.5,4775.75,4775.75,4775.75,5581
2024-01-02 14:40:00-05:00,4775.75,4777.0,4775.25,4776.25,4776.25,8335
2024-01-02 14:45:00-05:00,4776.0,4777.25,4774.0,4774.25,4774.25,8206
2024-01-02 14:50:00-05:00,4774.5,4775.75,4770.75,4771.75,4771.75,16904
2024-01-02 14:55:00-05:00,4771.75,4772.5,4769.75,4769.75,4769.75,10931
2024-01-02 15:00:00-05:00,4769.75,4770.5,4766.0,4766.75,4766.75,25616
2024-01-02 15:05:00-05:00,4766.75,4769.75,4765.5,4767.25,4767.25,17972
2024-01-02 15:10:00-05:00,4767.5,4769.0,4766.25,4767.0,4767.0,9989
2024-01-02 15:15:00-05:00,4767.0,4771.5,4766.0,4770.25,4770.25,17017
2024-01-02 15:20:00-05:00,4770.25,4771.0,4767.5,4769.5,4769.5,14743
2024-01-02 15:25:00-05:00,4769.75,4770.75,4768.0,4769.75,4769.75,10806
2024-01-02 15:30:00-05:00,4770.0,4772.75,4769.25,4770.0,4770.0,13668
2024-01-02 15:35:00-05:00,4770.25,4770.25,4767.75,4768.5,4768.5,9143
2024-01-02 15:40:00-05:00,4768.75,4771.5,4768.0,4771.0,4771.0,13238
2024-01-02 15:45:00-05:00,4771.25,4773.75,4770.0,4773.5,4773.5,16388
2024-01-02 15:50:00-05:00,4773.75,4782.25,4773.75,4780.5,4780.5,48345
2024-01-02 15:55:00-05:00,4780.5,4788.5,4779.75,4788.0,4788.0,86452
2024-01-02 16:00:00-05:00,4788.0,4789.25,4785.25,4787.75,4787.75,25773
2024-01-02 16:05:00-05:00,4787.75,4789.5,4787.5,4788.0,4788.0,8598
2024-01-02 16:10:00-05:00,4788.0,4789.25,4787.5,4788.0,4788.0,7396
2024-01-02 16:15:00-05:00,4788.0,4788.25,4787.0,4787.25,4787.25,2067
2024-01-02 16:20:00-05:00,4787.5,4787.75,4787.0,4787.5,4787.5,841
2024-01-02 16:25:00-05:00,4787.25,4788.0,4787.0,4787.0,4787.0,862
2024-01-02 16:30:00-05:00,4787.0,4787.5,4786.75,4787.5,4787.5,1018
2024-01-02 16:35:00-05:00,4787.75,4788.5,4787.5,4787.5,4787.5,1599
2024-01-02 16:40:00-05:00,4787.75,4788.75,4787.75,4788.75,4788.75,1187
2024-01-02 16:45:00-05:00,4788.75,4789.5,4788.5,4789.25,4789.25,1067
2024-01-02 16:50:00-05:00,4789.25,4789.5,4788.5,4788.75,4788.75,1834
2024-01-02 16:55:00-05:00,4789.0,4789.0,4788.25,4788.5,4788.5,1039
2024-01-02 18:00:00-05:00,4790.75,4790.75,4788.75,4790.25,4790.25,0
2024-01-02 18:05:00-05:00,4790.5,4790.75,4789.75,4790.0,4790.0,326
2024-01-02 18:10:00-05:00,4790.0,4790.25,4788.75,4789.0,4789.0,360
2024-01-02 18:15:00-05:00,4788.75,4789.25,4787.25,4787.25,4787.25,419
2024-01-02 18:20:00-05:00,4787.25,4788.5,4786.75,4787.25,4787.25,531
2024-01-02 18:25:00-05:00,4787.25,4787.75,4787.0,4787.5,4787.5,406
2024-01-02 18:30:00-05:00,4787.25,4788.0,4787.25,4788.0,4788.0,210
2024-01-02 18:35:00-05:00,4788.0,4788.25,4787.75,4788.0,4788.0,208
2024-01-02 18:40:00-05:00,4788.0,4788.25,4787.75,4788.25,4788.25,317
2024-01-02 18:45:00-05:00,4788.0,4788.5,4787.5,4788.25,4788.25,258
2024-01-02 18:50:00-05:00,4788.25,4788.5,4788.0,4788.25,4788.25,101
2024-01-02 18:55:00-05:00,4788.25,4788.75,4788.25,4788.5,4788.5,166
2024-01-02 19:00:00-05:00,4788.75,4789.0,4787.75,4788.5,4788.5,345
2024-01-02 19:05:00-05:00,4788.25,4788.25,4787.75,4788.25,4788.25,190
2024-01-02 19:10:00-05:00,4788.25,4788.5,4787.75,4788.5,4788.5,302
2024-01-02 19:15:00-05:00,4788.75,4789.0,4788.25,4788.25,4788.25,212
2024-01-02 19:20:00-05:00,4788.0,4789.25,4788.0,4789.0,4789.0,224
2024-01-02 19:25:00-05:00,4789.0,4789.25,4788.5,4788.5,4788.5,384
2024-01-02 19:30:00-05:00,4788.5,4789.0,4788.25,4788.75,4788.75,218
2024-01-02 19:35:00-05:00,4788.75,4788.75,4787.75,4787.75,4787.75,395
2024-01-02 19:40:00-05:00,4787.75,4787.75,4786.5,4786.75,4786.75,510
2024-01-02 19:45:00-05:00,4787.0,4787.0,4786.5,4786.75,4786.75,194
2024-01-02 19:50:00-05:00,4786.75,4786.75,4785.75,4786.5,4786.5,519
2024-01-02 19:55:00-05:00,4786.5,4786.75,4786.25,4786.25,4786.25,217
2024-01-02 20:00:00-05:00,4786.25,4787.5,4786.0,4786.5,4786.5,584
2024-01-02 20:05:00-05:00,4786.25,4787.0,4786.25,4786.5,4786.5,326
2024-01-02 20:10:00-05:00,4786.5,4786.5,4785.75,4786.0,4786.0,297
2024-01-02 20:15:00-05:00,4786.0,4786.5,4785.25,4786.25,4786.25,662
2024-01-02 20:20:00-05:00,4786.25,4786.75,4785.75,4786.25,4786.25,374
2024-01-02 20:25:00-05:00,4786.0,4787.0,4785.75,4786.5,4786.5,504
2024-01-02 20:30:00-05:00,4786.5,4787.0,4785.75,4786.25,4786.25,662
2024-01-02 20:35:00-05:00,4786.25,4787.0,4786.0,4786.25,4786.25,472
2024-01-02 20:40:00-05:00,4786.25,4786.25,4785.75,4786.25,4786.25,358
2024-01-02 20:45:00-05:00,4786.25,4786.75,4785.75,4786.25,4786.25,375
2024-01-02 20:50:00-05:00,4786.5,4787.0,4786.0,4786.75,4786.75,344
2024-01-02 20:55:00-05:00,4786.75,4787.25,4786.25,4786.25,4786.25,656
2024-01-02 21:00:00-05:00,4786.5,4787.0,4786.25,4787.0,4787.0,234
2024-01-02 21:05:00-05:00,4787.0,4787.0,4786.25,4786.25,4786.25,256
2024-01-02 21:10:00-05:00,4786.25,4786.75,4786.25,4786.5,4786.5,309
2024-01-02 21:15:00-05:00,4786.25,4786.5,4785.5,4785.75,4785.75,298
2024-01-02 21:20:00-05:00,4785.75,4785.75,4785.0,4785.25,4785.25,476
2024-01-02 21:25:00-05:00,4785.0,4785.25,4784.25,4785.0,4785.0,1024
2024-01-02 21:30:00-05:00,4785.0,4785.75,4784.75,4785.0,4785.0,441
2024-01-02 21:35:00-05:00,4785.25,4786.0,4785.0,4785.25,4785.25,229
2024-01-02 21:40:00-05:00,4785.25,4785.75,4785.25,4785.5,4785.5,248
2024-01-02 21:45:00-05:00,4785.5,4785.75,4785.0,4785.25,4785.25,237
2024-01-02 21:50:00-05:00,4785.25,4785.75,4785.0,4785.0,4785.0,283
2024-01-02 21:55:00-05:00,4785.0,4785.25,4784.25,4785.0,4785.0,327
2024-01-02 22:00:00-05:00,4785.25,4785.75,4785.0,4785.75,4785.75,150
2024-01-02 22:05:00-05:00,4785.75,4786.0,4785.25,4785.75,4785.75,355
2024-01-02 22:10:00-05:00,4785.75,4786.0,4785.25,4785.25,4785.25,189
2024-01-02 22:15:00-05:00,4785.25,4785.25,4784.25,4784.75,4784.75,267
2024-01-02 22:20:00-05:00,4784.75,4785.0,4784.25,4784.75,4784.75,493
2024-01-02 22:25:00-05:00,4784.75,4784.75,4784.25,4784.5,4784.5,353
2024-01-02 22:30:00-05:00,4784.5,4785.75,4784.5,4785.75,4785.75,250
2024-01-02 22:35:00-05:00,4785.75,4785.75,4784.75,4785.0,4785.0,214
2024-01-02 22:40:00-05:00,4785.25,4785.25,4784.75,4785.25,4785.25,138
2024-01-02 22:45:00-05:00,4785.0,4785.25,4785.0,4785.0,4785.0,205
2024-01-02 22:50:00-05:00,4785.0,4785.25,4784.75,4784.75,4784.75,211
2024-01-02 22:55:00-05:00,4784.75,4785.0,4784.5,4784.75,4784.75,233
2024-01-02 23:00:00-05:00,4784.5,4785.0,4784.25,4784.5,4784.5,195
2024-01-02 23:05:00-05:00,4784.5,4784.75,4784.25,4784.5,4784.5,436
2024-01-02 23:10:00-05:00,4784.75,4784.75,4784.25,4784.75,4784.75,342
2024-01-02 23:15:00-05:00,4784.75,4784.75,4784.25,4784.5,4784.5,120
2024-01-02 23:20:00-05:00,4784.5,4784.75,4784.25,4784.75,4784.75,349
2024-01-02 23:25:00-05:00,4784.75,4784.75,4784.25,4784.25,4784.25,217
2024-01-02 23:30:00-05:00,4784.25,4784.75,4784.25,4784.25,4784.25,296
2024-01-02 23:35:00-05:00,4784.25,4784.25,4783.5,4784.0,4784.0,384
2024-01-02 23:40:00-05:00,4784.0,4784.0,4783.25,4784.0,4784.0,373
2024-01-02 23:45:00-05:00,4783.5,4784.0,4783.5,4783.75,4783.75,357
2024-01-02 23:50:00-05:00,4783.75,4783.75,4783.25,4783.5,4783.5,373
2024-01-02 23:55:00-05:00,4783.25,4783.75,4783.25,4783.5,4783.5,239
2024-01-03 00:00:00-05:00,4783.5,4783.5,4783.5,4783.5,4783.5,997
2024-01-03 00:05:00-05:00,4783.5,4783.5,4782.75,4782.75,4782.75,321
2024-01-03 00:10:00-05:00,4783.0,4783.25,4781.75,4782.75,4782.75,772
2024-01-03 00:15:00-05:00,4782.75,4783.75,4782.5,4783.0,4783.0,295
2024-01-03 00:20:00-05:00,4783.0,4783.0,4782.0,4782.25,4782.25,259
2024-01-03 00:25:00-05:00,4782.25,4782.75,4782.25,4782.75,4782.75,200
2024-01-03 00:30:00-05:00,4783.0,4784.0,4783.0,4783.75,4783.75,454
2024-01-03 00:35:00-05:00,4783.75,4784.0,4783.5,4783.75,4783.75,244
2024-01-03 00:40:00-05:00,4783.5,4783.75,4783.0,4783.0,4783.0,156
2024-01-03 00:45:00-05:00,4783.25,4784.0,4783.0,4783.75,4783.75,415
2024-01-03 00:50:00-05:00,4783.75,4783.75,4783.25,4783.75,4783.75,133
2024-01-03 00:55:00-05:00,4783.75,4784.0,4783.5,4783.75,4783.75,139
2024-01-03 01:00:00-05:00,4783.5,4784.25,4783.5,4783.75,4783.75,436
2024-01-03 01:05:00-05:00,4784.0,4784.0,4783.0,4783.0,4783.0,247
2024-01-03 01:10:00-05:00,4783.25,4784.25,4783.0,4784.25,4784.25,337
2024-01-03 01:15:00-05:00,4784.25,4784.5,4784.0,4784.5,4784.5,234
2024-01-03 01:20:00-05:00,4784.25,4784.75,4784.25,4784.75,4784.75,212
2024-01-03 01:25:00-05:00,4784.75,4785.5,4784.5,4785.5,4785.5,753
2024-01-03 01:30:00-05:00,4785.5,4785.5,4784.75,4784.75,4784.75,361
2024-01-03 01:35:00-05:00,4784.75,4785.25,4784.5,4785.0,4785.0,250
2024-01-03 01:40:00-05:00,4785.0,4785.75,4785.0,4785.5,4785.5,153
2024-01-03 01:45:00-05:00,4785.5,4785.75,4785.0,4785.5,4785.5,386
